,0
16027,1
16028,1
16029,0
16030,1
16031,1
16032,1
16033,1
16034,1
16035,0
16036,0
16037,1
16038,1
16039,0
16040,1
16041,0
16042,1
16043,1
16044,1
16045,0
16046,0
16047,0
16048,0
16049,0
16050,1
16051,1
16052,0
16053,1
16054,0
16055,0
16056,1
16057,1
16058,1
16059,1
16060,1
16061,1
16062,0
16063,0
16064,1
16065,0
16066,0
16067,1
16068,1
16069,0
16070,0
16071,0
16072,0
16073,0
16074,0
16075,0
16076,0
16077,1
16078,1
16079,0
16080,0
16081,1
16082,0
16083,1
16084,0
16085,0
16086,0
16087,0
16088,1
16089,0
16090,0
16091,1
16092,1
16093,1
16094,1
16095,0
16096,1
16097,1
16098,1
16099,0
16100,0
16101,1
16102,0
16103,0
16104,0
16105,1
16106,0
16107,1
16108,1
16109,1
16110,0
16111,0
16112,1
16113,1
16114,1
16115,1
16116,0
16117,0
16118,0
16119,0
16120,0
16121,1
16122,1
16123,0
16124,1
16125,1
16126,1
16127,1
16128,0
16129,1
16130,1
16131,1
16132,0
16133,1
16134,0
16135,1
16136,1
16137,1
16138,0
16139,0
16140,1
16141,1
16142,1
16143,0
16144,0
16145,1
16146,1
16147,0
16148,0
16149,1
16150,1
16151,1
16152,1
16153,1
16154,0
16155,0
16156,0
16157,0
16158,1
16159,0
16160,1
16161,1
16162,1
16163,1
16164,0
16165,0
16166,0
16167,0
16168,0
16169,0
16170,1
16171,1
16172,1
16173,1
16174,0
16175,1
16176,1
16177,0
16178,0
16179,0
16180,0
16181,1
16182,0
16183,1
16184,1
16185,1
16186,0
16187,1
16188,0
16189,1
16190,1
16191,0
16192,1
16193,0
16194,1
16195,1
16196,1
16197,1
16198,0
16199,1
16200,1
16201,0
16202,0
16203,1
16204,0
16205,1
16206,0
16207,1
16208,1
16209,1
16210,1
16211,1
16212,1
16213,1
16214,1
16215,1
16216,1
16217,1
16218,1
16219,1
16220,1
16221,1
16222,0
16223,1
16224,1
16225,0
16226,1
16227,0
16228,1
16229,1
16230,1
16231,0
16232,1
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,1
16240,0
16241,1
16242,0
16243,0
16244,0
16245,1
16246,0
16247,1
16248,1
16249,0
16250,1
16251,1
16252,0
16253,1
16254,1
16255,0
16256,0
16257,1
16258,0
16259,1
16260,0
16261,1
16262,1
16263,0
16264,0
16265,0
16266,1
16267,1
16268,0
16269,0
16270,0
16271,0
16272,1
16273,1
16274,0
16275,1
16276,0
16277,0
16278,1
16279,0
16280,1
16281,0
16282,1
16283,1
16284,0
16285,1
16286,1
16287,0
16288,1
16289,0
16290,1
16291,0
16292,0
16293,1
16294,1
16295,1
16296,1
16297,1
16298,1
16299,0
16300,0
16301,0
16302,0
16303,1
16304,1
16305,1
16306,0
16307,1
16308,0
16309,0
16310,1
16311,1
16312,1
16313,1
16314,1
16315,0
16316,1
16317,1
16318,0
16319,1
16320,1
16321,0
16322,1
16323,0
16324,1
16325,0
16326,1
16327,0
16328,0
16329,1
16330,1
16331,0
16332,1
16333,0
16334,1
16335,0
16336,1
16337,0
16338,0
16339,1
16340,0
16341,0
16342,1
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,1
16350,0
16351,1
16352,0
16353,1
16354,1
16355,1
16356,0
16357,1
16358,1
16359,0
16360,0
16361,1
16362,0
16363,0
16364,0
16365,0
16366,1
16367,0
16368,1
16369,0
16370,1
16371,0
16372,1
16373,1
16374,1
16375,0
16376,0
16377,1
16378,1
16379,1
16380,1
16381,0
16382,0
16383,1
16384,1
16385,0
16386,1
16387,1
16388,0
16389,1
16390,0
16391,1
16392,1
16393,0
16394,0
16395,0
16396,0
16397,0
16398,0
16399,1
16400,0
16401,1
16402,0
16403,0
16404,0
16405,1
16406,1
16407,0
16408,1
16409,0
16410,0
16411,0
16412,0
16413,0
16414,1
16415,1
16416,1
16417,1
16418,0
16419,0
16420,0
16421,1
16422,0
16423,1
16424,0
16425,1
16426,1
16427,0
16428,0
16429,1
16430,1
16431,1
16432,1
16433,0
16434,1
16435,0
16436,1
16437,0
16438,1
16439,0
16440,0
16441,1
16442,1
16443,0
16444,1
16445,1
16446,0
16447,1
16448,0
16449,0
16450,1
16451,1
16452,1
16453,0
16454,0
16455,1
16456,1
16457,0
16458,1
16459,1
16460,1
16461,1
16462,0
16463,1
16464,0
16465,1
16466,0
16467,0
16468,1
16469,0
16470,0
16471,1
16472,1
16473,1
16474,0
16475,0
16476,1
16477,0
16478,1
16479,0
16480,0
16481,1
16482,1
16483,1
16484,1
16485,0
16486,0
16487,1
16488,1
16489,1
16490,1
16491,0
16492,1
16493,1
16494,1
16495,0
16496,1
16497,1
16498,1
16499,1
16500,0
16501,1
16502,0
16503,0
16504,0
16505,1
16506,1
16507,1
16508,0
16509,1
16510,0
16511,0
16512,1
16513,1
16514,0
16515,1
16516,1
16517,1
16518,1
16519,1
16520,1
16521,1
16522,1
16523,1
16524,1
16525,0
16526,0
16527,1
16528,0
16529,1
16530,0
16531,1
16532,1
16533,0
16534,0
16535,1
16536,1
16537,0
16538,1
16539,1
16540,0
16541,1
16542,1
16543,0
16544,1
16545,1
16546,1
16547,0
16548,0
16549,0
16550,1
16551,0
16552,1
16553,1
16554,0
16555,1
16556,1
16557,0
16558,1
16559,0
16560,0
16561,0
16562,0
16563,1
16564,1
16565,0
16566,1
16567,1
16568,1
16569,0
16570,0
16571,0
16572,0
16573,1
16574,1
16575,1
16576,0
16577,1
16578,1
16579,1
16580,0
16581,1
16582,0
16583,1
16584,0
16585,0
16586,1
16587,0
16588,0
16589,1
16590,1
16591,0
16592,1
16593,0
16594,1
16595,1
16596,0
16597,1
16598,0
16599,1
16600,0
16601,1
16602,1
16603,1
16604,0
16605,1
16606,0
16607,0
16608,0
16609,0
16610,1
16611,1
16612,1
16613,0
16614,1
16615,0
16616,1
16617,0
16618,1
16619,1
16620,0
16621,0
16622,0
16623,0
16624,0
16625,1
16626,1
16627,1
16628,0
16629,1
16630,1
16631,0
16632,1
16633,1
16634,0
16635,0
16636,0
16637,1
16638,1
16639,1
16640,1
16641,0
16642,0
16643,1
16644,0
16645,0
16646,1
16647,1
16648,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,1
16656,1
16657,1
16658,1
16659,1
16660,0
16661,1
16662,1
16663,1
16664,0
16665,0
16666,1
16667,1
16668,0
16669,0
16670,1
16671,1
16672,1
16673,0
16674,0
16675,1
16676,1
16677,1
16678,1
16679,0
16680,0
16681,0
16682,1
16683,1
16684,0
16685,1
16686,0
16687,0
16688,0
16689,1
16690,1
16691,0
16692,1
16693,1
16694,1
16695,0
16696,0
16697,0
16698,0
16699,0
16700,1
16701,0
16702,0
16703,1
16704,0
16705,0
16706,0
16707,1
16708,1
16709,1
16710,1
16711,1
16712,0
16713,1
16714,0
16715,0
16716,1
16717,1
16718,1
16719,1
16720,0
16721,0
16722,0
16723,0
16724,0
16725,1
16726,0
16727,0
16728,0
16729,0
16730,0
16731,0
16732,1
16733,0
16734,0
16735,1
16736,0
16737,1
16738,0
16739,0
16740,0
16741,0
16742,1
16743,0
16744,1
16745,1
16746,0
16747,1
16748,1
16749,1
16750,0
16751,0
16752,0
16753,1
16754,1
16755,1
16756,0
16757,1
16758,0
16759,1
16760,1
16761,0
16762,0
16763,0
16764,0
16765,1
16766,0
16767,0
16768,0
16769,1
16770,1
16771,1
16772,1
16773,0
16774,0
16775,0
16776,1
16777,0
16778,0
16779,1
16780,0
16781,1
16782,0
16783,1
16784,1
16785,1
16786,1
16787,0
16788,0
16789,0
16790,0
16791,1
16792,0
16793,0
16794,1
16795,0
16796,1
16797,1
16798,0
16799,0
16800,1
16801,0
16802,1
16803,1
16804,0
16805,1
16806,1
16807,1
16808,1
16809,0
16810,1
16811,0
16812,1
16813,1
16814,1
16815,1
16816,1
16817,0
16818,1
16819,0
16820,0
16821,1
16822,1
16823,1
16824,1
16825,0
16826,1
16827,1
16828,1
16829,1
16830,1
16831,1
16832,0
16833,1
16834,0
16835,1
16836,1
16837,1
16838,1
16839,1
16840,1
16841,0
16842,0
16843,1
16844,1
16845,0
16846,0
16847,1
16848,1
16849,1
16850,0
16851,0
16852,1
16853,0
16854,0
16855,1
16856,1
16857,0
16858,0
16859,1
16860,0
16861,1
16862,1
16863,0
16864,1
16865,1
16866,1
16867,0
16868,0
16869,1
16870,1
16871,1
16872,0
16873,0
16874,1
16875,0
16876,0
16877,0
16878,0
16879,1
16880,0
16881,0
16882,0
16883,0
16884,0
16885,1
16886,1
16887,0
16888,0
16889,1
16890,1
16891,1
16892,0
16893,1
16894,0
16895,0
16896,0
16897,0
16898,1
16899,0
16900,1
16901,1
16902,1
16903,0
16904,0
16905,0
16906,0
16907,1
16908,1
16909,0
16910,0
16911,1
16912,0
16913,0
16914,1
16915,0
16916,0
16917,1
16918,1
16919,1
16920,1
16921,1
16922,1
16923,1
16924,1
16925,1
16926,1
16927,1
16928,0
16929,0
16930,1
16931,1
16932,1
16933,0
16934,1
16935,0
16936,1
16937,1
16938,1
16939,1
16940,0
16941,0
16942,0
16943,1
16944,1
16945,1
16946,0
16947,0
16948,1
16949,0
16950,0
16951,1
16952,1
16953,1
16954,0
16955,1
16956,1
16957,1
16958,0
16959,1
16960,0
16961,0
16962,1
16963,1
16964,1
16965,0
16966,1
16967,1
16968,0
16969,0
16970,1
16971,1
16972,0
16973,1
16974,1
16975,1
16976,0
16977,1
16978,0
16979,1
16980,0
16981,1
16982,0
16983,1
16984,1
16985,1
16986,0
16987,1
16988,1
16989,1
16990,0
16991,0
16992,0
16993,1
16994,0
16995,0
16996,0
16997,0
16998,1
16999,1
17000,1
17001,1
17002,0
17003,0
17004,0
17005,1
17006,0
17007,1
17008,0
17009,0
17010,0
17011,1
17012,1
17013,0
17014,1
17015,1
17016,0
17017,0
17018,1
17019,0
17020,1
17021,0
17022,0
17023,0
17024,1
17025,0
17026,1
17027,0
17028,0
17029,1
17030,0
17031,1
17032,1
17033,0
17034,0
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17041,0
17042,0
17043,0
17044,1
17045,1
17046,0
17047,0
17048,1
17049,0
17050,0
17051,0
17052,0
17053,1
17054,1
17055,1
17056,0
17057,1
17058,1
17059,1
17060,1
17061,1
17062,0
17063,1
17064,1
17065,0
17066,0
17067,0
17068,1
17069,0
17070,0
17071,1
17072,0
17073,0
17074,1
17075,1
17076,0
17077,0
17078,1
17079,1
17080,1
17081,1
17082,1
17083,0
17084,0
17085,1
17086,0
17087,1
17088,0
17089,1
17090,1
17091,1
17092,1
17093,0
17094,1
17095,1
17096,1
17097,1
17098,0
17099,1
17100,0
17101,1
17102,1
17103,0
17104,0
17105,1
17106,1
17107,1
17108,1
17109,0
17110,0
17111,0
17112,0
17113,1
17114,1
17115,0
17116,1
17117,1
17118,1
17119,0
17120,1
17121,1
17122,1
17123,1
17124,1
17125,1
17126,0
17127,0
17128,1
17129,1
17130,0
17131,1
17132,1
17133,0
17134,0
17135,1
17136,1
17137,0
17138,0
17139,0
17140,1
17141,0
17142,1
17143,1
17144,1
17145,1
17146,1
17147,1
17148,1
17149,1
17150,1
17151,0
17152,1
17153,0
17154,0
17155,1
17156,0
17157,0
17158,0
17159,1
17160,1
17161,1
17162,0
17163,1
17164,1
17165,0
17166,1
17167,1
17168,1
17169,1
17170,1
17171,0
17172,0
17173,1
17174,1
17175,0
17176,1
17177,0
17178,1
17179,0
17180,1
17181,1
17182,1
17183,0
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,0
17193,1
17194,1
17195,0
17196,1
17197,1
17198,1
17199,1
17200,0
17201,1
17202,0
17203,0
17204,0
17205,0
17206,0
17207,0
17208,1
17209,0
17210,0
17211,1
17212,1
17213,0
17214,1
17215,0
17216,1
17217,0
17218,1
17219,0
17220,0
17221,1
17222,0
17223,1
17224,1
17225,1
17226,1
17227,0
17228,0
17229,1
17230,0
17231,0
17232,1
17233,1
17234,0
17235,1
17236,0
17237,1
17238,1
17239,0
17240,0
17241,0
17242,1
17243,1
17244,1
17245,0
17246,0
17247,0
17248,0
17249,1
17250,1
17251,1
17252,0
17253,1
17254,1
17255,1
17256,0
17257,1
17258,0
17259,1
17260,0
17261,0
17262,0
17263,1
17264,0
17265,1
17266,1
17267,1
17268,1
17269,1
17270,0
17271,0
17272,1
17273,1
17274,1
17275,0
17276,1
17277,0
17278,1
17279,0
17280,1
17281,1
17282,1
17283,1
17284,1
17285,1
17286,0
17287,0
17288,1
17289,0
17290,0
17291,0
17292,0
17293,1
17294,1
17295,0
17296,1
17297,1
17298,0
17299,1
17300,0
17301,0
17302,1
17303,0
17304,1
17305,1
17306,1
17307,1
17308,0
17309,0
17310,1
17311,1
17312,0
17313,0
17314,1
17315,1
17316,1
17317,0
17318,1
17319,0
17320,1
17321,1
17322,1
17323,1
17324,1
17325,0
17326,1
17327,0
17328,1
17329,0
17330,1
17331,1
17332,0
17333,1
17334,0
17335,0
17336,1
17337,0
17338,1
17339,0
17340,0
17341,0
17342,1
17343,0
17344,1
17345,0
17346,0
17347,0
17348,0
17349,0
17350,0
17351,0
17352,1
17353,1
17354,0
17355,0
17356,0
17357,1
17358,1
17359,1
17360,0
17361,1
17362,0
17363,0
17364,0
17365,0
17366,0
17367,0
17368,1
17369,1
17370,0
17371,1
17372,1
17373,1
17374,0
17375,1
17376,1
17377,0
17378,1
17379,1
17380,0
17381,0
17382,0
17383,0
17384,0
17385,0
17386,1
17387,1
17388,0
17389,0
17390,0
17391,0
17392,0
17393,0
17394,1
17395,0
17396,1
17397,0
17398,1
17399,0
17400,1
17401,0
17402,1
17403,0
17404,0
17405,0
17406,1
17407,0
17408,0
17409,0
17410,1
17411,1
17412,1
17413,0
17414,1
17415,0
17416,1
17417,0
17418,1
17419,1
17420,1
17421,1
17422,1
17423,1
17424,1
17425,0
17426,0
17427,0
17428,1
17429,1
17430,1
17431,0
17432,1
17433,0
17434,0
17435,1
17436,1
17437,0
17438,0
17439,1
17440,1
17441,1
17442,0
17443,0
17444,0
17445,0
17446,0
17447,0
17448,0
17449,1
17450,1
17451,1
17452,0
17453,0
17454,1
17455,1
17456,1
17457,1
17458,0
17459,1
17460,0
17461,1
17462,0
17463,1
17464,0
17465,0
17466,0
17467,1
17468,0
17469,0
17470,1
17471,0
17472,0
17473,0
17474,1
17475,1
17476,1
17477,1
17478,1
17479,0
17480,0
17481,0
17482,1
17483,0
17484,0
17485,1
17486,1
17487,1
17488,0
17489,1
17490,0
17491,1
17492,1
17493,0
17494,1
17495,1
17496,0
17497,0
17498,1
17499,0
17500,1
17501,0
17502,0
17503,1
17504,1
17505,1
17506,0
17507,1
17508,0
17509,1
17510,0
17511,0
17512,0
17513,1
17514,0
17515,0
17516,0
17517,1
17518,0
17519,1
17520,1
17521,0
17522,1
17523,0
17524,1
17525,0
17526,0
17527,1
17528,0
17529,0
17530,1
17531,0
17532,1
17533,1
17534,1
17535,1
17536,1
17537,0
17538,0
17539,0
17540,1
17541,1
17542,0
17543,1
17544,1
17545,0
17546,1
17547,0
17548,0
17549,0
17550,1
17551,0
17552,1
17553,1
17554,1
17555,0
17556,1
17557,1
17558,1
17559,0
17560,0
17561,0
17562,0
17563,0
17564,1
17565,1
17566,1
17567,0
17568,0
17569,0
17570,0
17571,0
17572,1
17573,0
17574,1
17575,0
17576,0
17577,0
17578,1
17579,1
17580,0
17581,0
17582,1
17583,1
17584,1
17585,1
17586,0
17587,0
17588,1
17589,1
17590,0
17591,0
17592,0
17593,0
17594,1
17595,0
17596,1
17597,1
17598,1
17599,0
17600,0
17601,1
17602,1
17603,0
17604,0
17605,0
17606,1
17607,1
17608,0
17609,1
17610,1
17611,1
17612,1
17613,0
17614,0
17615,0
17616,1
17617,0
17618,0
17619,1
17620,1
17621,0
17622,0
17623,0
17624,1
17625,1
17626,0
17627,1
17628,0
17629,1
17630,1
17631,1
17632,0
17633,0
17634,1
17635,1
17636,0
17637,0
17638,1
17639,0
17640,1
17641,0
17642,1
17643,0
17644,1
17645,0
17646,1
17647,0
17648,1
17649,1
17650,1
17651,1
17652,0
17653,0
17654,1
17655,1
17656,1
17657,0
17658,1
17659,1
17660,1
17661,1
17662,1
17663,0
17664,0
17665,0
17666,0
17667,0
17668,0
17669,1
17670,0
17671,1
17672,0
17673,1
17674,1
17675,1
17676,0
17677,1
17678,1
17679,1
17680,1
17681,0
17682,0
17683,0
17684,1
17685,1
17686,0
17687,0
17688,1
17689,0
17690,0
17691,0
17692,1
17693,0
17694,0
17695,1
17696,1
17697,0
17698,1
17699,0
17700,0
17701,1
17702,1
17703,0
17704,1
17705,0
17706,0
17707,0
17708,1
17709,1
17710,1
17711,1
17712,1
17713,0
17714,1
17715,1
17716,1
17717,1
17718,1
17719,1
17720,1
17721,0
17722,0
17723,0
17724,1
17725,0
17726,0
17727,1
17728,1
17729,1
17730,0
17731,1
17732,1
17733,1
17734,0
17735,1
17736,1
17737,0
17738,0
17739,1
17740,1
17741,1
17742,0
17743,1
17744,0
17745,1
17746,1
17747,1
17748,1
17749,0
17750,0
17751,1
17752,1
17753,1
17754,1
17755,0
17756,1
17757,0
17758,1
17759,1
17760,1
17761,1
17762,1
17763,1
17764,1
17765,0
17766,1
17767,0
17768,1
17769,0
17770,1
17771,0
17772,1
17773,0
17774,1
17775,0
17776,0
17777,0
17778,1
17779,1
17780,0
17781,1
17782,1
17783,1
17784,1
17785,1
17786,1
17787,1
17788,1
17789,1
17790,0
17791,0
17792,0
17793,1
17794,0
17795,1
17796,0
17797,1
17798,1
17799,0
17800,1
17801,1
17802,1
17803,1
17804,0
17805,0
17806,1
17807,0
17808,1
17809,1
17810,1
17811,0
17812,0
17813,1
17814,1
17815,1
17816,1
17817,0
17818,0
17819,1
17820,0
17821,0
17822,1
17823,1
17824,1
17825,0
17826,1
17827,0
17828,1
17829,1
17830,0
17831,1
17832,0
17833,0
17834,1
17835,0
17836,1
17837,0
17838,0
17839,0
17840,1
17841,1
17842,0
17843,0
17844,0
17845,1
17846,1
17847,0
17848,1
17849,0
17850,1
17851,1
17852,0
17853,0
17854,0
17855,1
17856,1
17857,1
17858,1
17859,0
17860,1
17861,1
17862,1
17863,0
17864,1
17865,0
17866,1
17867,1
17868,1
17869,1
17870,0
17871,1
17872,1
17873,1
17874,0
17875,1
17876,1
17877,0
17878,1
17879,1
17880,1
17881,0
17882,0
17883,1
17884,1
17885,1
17886,0
17887,1
17888,1
17889,0
17890,1
17891,0
17892,1
17893,1
17894,1
17895,1
17896,0
17897,1
17898,1
17899,1
17900,1
17901,0
17902,0
17903,1
17904,1
17905,0
17906,1
17907,1
17908,1
17909,0
17910,1
17911,0
17912,1
17913,1
17914,1
17915,0
17916,1
17917,1
17918,0
17919,1
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,1
17927,1
17928,0
17929,1
17930,1
17931,1
17932,0
17933,1
17934,0
17935,0
17936,1
17937,1
17938,1
17939,1
17940,0
17941,1
17942,1
17943,0
17944,1
17945,0
17946,1
17947,0
17948,1
17949,1
17950,1
17951,1
17952,0
17953,0
17954,1
17955,1
17956,0
17957,0
17958,1
17959,1
17960,1
17961,1
17962,0
17963,1
17964,0
17965,0
17966,1
17967,1
17968,1
17969,0
17970,1
17971,0
17972,0
17973,1
17974,1
17975,0
17976,0
17977,1
17978,0
17979,1
17980,1
17981,1
17982,1
17983,0
17984,0
17985,1
17986,0
17987,0
17988,1
17989,1
17990,1
17991,0
17992,1
17993,0
17994,1
17995,1
17996,1
17997,1
17998,1
17999,0
18000,1
18001,1
18002,1
18003,0
18004,1
18005,1
18006,1
18007,1
18008,1
18009,0
18010,0
18011,0
18012,1
18013,0
18014,0
18015,0
18016,0
18017,1
18018,1
18019,0
18020,0
18021,1
18022,0
18023,0
18024,0
18025,1
18026,1
18027,0
18028,1
18029,0
18030,0
18031,0
18032,1
18033,1
18034,0
18035,1
18036,1
18037,1
18038,0
18039,1
18040,0
18041,0
18042,0
18043,1
18044,0
18045,1
18046,1
18047,1
18048,1
18049,1
18050,1
18051,0
18052,1
18053,0
18054,0
18055,1
18056,1
18057,1
18058,1
18059,1
18060,1
18061,0
18062,1
18063,0
18064,1
18065,0
18066,1
18067,0
18068,1
18069,0
18070,1
18071,1
18072,1
18073,1
18074,0
18075,1
18076,1
18077,0
18078,1
18079,0
18080,1
18081,0
18082,1
18083,1
18084,0
18085,1
18086,0
18087,0
18088,1
18089,1
18090,0
18091,0
18092,0
18093,1
18094,0
18095,1
18096,0
18097,1
18098,1
18099,0
18100,1
18101,1
18102,0
18103,0
18104,0
18105,1
18106,0
18107,0
18108,1
18109,1
18110,0
18111,0
18112,1
18113,0
18114,1
18115,1
18116,1
18117,1
18118,0
18119,0
18120,0
18121,1
18122,0
18123,1
18124,1
18125,1
18126,0
18127,1
18128,0
18129,0
18130,1
18131,0
18132,0
18133,1
18134,1
18135,0
18136,0
18137,0
18138,0
18139,1
18140,0
18141,1
18142,1
18143,0
18144,0
18145,1
18146,0
18147,1
18148,0
18149,1
18150,0
18151,0
18152,0
18153,1
18154,0
18155,0
18156,0
18157,1
18158,0
18159,1
18160,1
18161,0
18162,1
18163,1
18164,0
18165,1
18166,1
18167,1
18168,0
18169,1
18170,0
18171,1
18172,1
18173,1
18174,1
18175,1
18176,1
18177,1
18178,1
18179,0
18180,1
18181,0
18182,0
18183,1
18184,0
18185,1
18186,1
18187,1
18188,1
18189,0
18190,1
18191,1
18192,0
18193,1
18194,0
18195,0
18196,0
18197,0
18198,1
18199,0
18200,1
18201,0
18202,1
18203,1
18204,1
18205,1
18206,1
18207,1
18208,0
18209,1
18210,1
18211,0
18212,1
18213,0
18214,1
18215,0
18216,1
18217,0
18218,1
18219,1
18220,1
18221,0
18222,0
18223,0
18224,0
18225,0
18226,0
18227,1
18228,1
18229,1
18230,1
18231,1
18232,1
18233,1
18234,1
18235,1
18236,1
18237,1
18238,1
18239,1
18240,0
18241,0
18242,0
18243,1
18244,0
18245,1
18246,1
18247,1
18248,0
18249,1
18250,0
18251,1
18252,0
18253,1
18254,0
18255,0
18256,1
18257,0
18258,0
18259,0
18260,0
18261,0
18262,1
18263,0
18264,1
18265,0
18266,0
18267,1
18268,1
18269,1
18270,0
18271,1
18272,0
18273,1
18274,1
18275,1
18276,1
18277,1
18278,0
18279,1
18280,1
18281,1
18282,1
18283,1
18284,0
18285,0
18286,0
18287,1
18288,0
18289,1
18290,1
18291,0
18292,1
18293,1
18294,0
18295,1
18296,1
18297,1
18298,1
18299,1
18300,0
18301,1
18302,1
18303,0
18304,0
18305,0
18306,0
18307,1
18308,1
18309,1
18310,0
18311,0
18312,1
18313,0
18314,1
18315,1
18316,1
18317,1
18318,0
18319,1
18320,1
18321,1
18322,1
18323,0
18324,0
18325,1
18326,0
18327,1
18328,1
18329,0
18330,1
18331,1
18332,0
18333,0
18334,1
18335,1
18336,0
18337,0
18338,0
18339,0
18340,1
18341,0
18342,1
18343,1
18344,1
18345,0
18346,1
18347,0
18348,1
18349,0
18350,1
18351,0
18352,0
18353,0
18354,0
18355,0
18356,1
18357,1
18358,1
18359,1
18360,1
18361,0
18362,0
18363,1
18364,1
18365,0
18366,1
18367,1
18368,0
18369,0
18370,1
18371,1
18372,0
18373,0
18374,1
18375,0
18376,1
18377,0
18378,1
18379,1
18380,1
18381,1
18382,0
18383,0
18384,1
18385,1
18386,0
18387,1
18388,0
18389,1
18390,0
18391,1
18392,0
18393,1
18394,1
18395,1
18396,0
18397,1
18398,0
18399,1
18400,0
18401,0
18402,0
18403,1
18404,1
18405,0
18406,1
18407,0
18408,1
18409,1
18410,1
18411,0
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,1
18419,1
18420,1
18421,0
18422,1
18423,1
18424,1
18425,1
18426,1
18427,1
18428,1
18429,0
18430,1
18431,0
18432,0
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,1
18440,0
18441,0
18442,1
18443,1
18444,0
18445,1
18446,0
18447,1
18448,0
18449,1
18450,1
18451,1
18452,1
18453,1
18454,1
18455,1
18456,1
18457,0
18458,1
18459,0
18460,1
18461,0
18462,1
18463,1
18464,1
18465,1
18466,0
18467,0
18468,1
18469,1
18470,0
18471,1
18472,1
18473,1
18474,1
18475,0
18476,1
18477,1
18478,1
18479,0
18480,1
18481,1
18482,1
18483,0
18484,0
18485,0
18486,1
18487,1
18488,1
18489,0
18490,0
18491,0
18492,0
18493,1
18494,0
18495,1
18496,0
18497,0
18498,0
18499,1
18500,1
18501,0
18502,1
18503,0
18504,0
18505,0
18506,0
18507,1
18508,1
18509,1
18510,1
18511,1
18512,0
18513,0
18514,1
18515,1
18516,0
18517,0
18518,0
18519,1
18520,1
18521,0
18522,1
18523,0
18524,0
18525,0
18526,0
18527,0
18528,0
18529,1
18530,1
18531,0
18532,1
18533,0
18534,1
18535,1
18536,1
18537,0
18538,1
18539,1
18540,0
18541,0
18542,1
18543,1
18544,1
18545,0
18546,1
18547,1
18548,1
18549,0
18550,1
18551,0
18552,1
18553,0
18554,1
18555,0
18556,0
18557,0
18558,1
18559,1
18560,0
18561,0
18562,0
18563,1
18564,1
18565,0
18566,1
18567,0
18568,1
18569,1
18570,1
18571,1
18572,1
18573,0
18574,1
18575,1
18576,0
18577,0
18578,1
18579,1
18580,0
18581,1
18582,1
18583,0
18584,0
18585,0
18586,1
18587,0
18588,1
18589,0
18590,0
18591,1
18592,0
18593,0
18594,0
18595,0
18596,0
18597,1
18598,1
18599,0
18600,1
18601,1
18602,1
18603,1
18604,1
18605,1
18606,0
18607,1
18608,1
18609,1
18610,0
18611,0
18612,1
18613,1
18614,0
18615,0
18616,0
18617,1
18618,0
18619,0
18620,1
18621,0
18622,1
18623,0
18624,1
18625,0
18626,1
18627,0
18628,0
18629,1
18630,1
18631,1
18632,0
18633,0
18634,0
18635,0
18636,1
18637,1
18638,0
18639,1
18640,1
18641,1
18642,1
18643,0
18644,0
18645,0
18646,1
18647,0
18648,1
18649,0
18650,1
18651,0
18652,0
18653,1
18654,1
18655,1
18656,0
18657,1
18658,1
18659,1
18660,0
18661,0
18662,0
18663,0
18664,1
18665,0
18666,1
18667,1
18668,1
18669,0
18670,1
18671,1
18672,1
18673,1
18674,0
18675,0
18676,1
18677,1
18678,0
18679,1
18680,0
18681,0
18682,0
18683,1
18684,0
18685,1
18686,1
18687,1
18688,1
18689,1
18690,0
18691,1
18692,0
18693,1
18694,1
18695,1
18696,0
18697,0
18698,0
18699,1
18700,1
18701,0
18702,1
18703,1
18704,1
18705,0
18706,1
18707,1
18708,1
18709,1
18710,1
18711,1
18712,1
18713,0
18714,1
18715,1
18716,1
18717,1
18718,1
18719,1
18720,1
18721,1
18722,1
18723,1
18724,0
18725,1
18726,1
18727,1
18728,1
18729,1
18730,1
18731,1
18732,0
18733,0
18734,1
18735,1
18736,0
18737,0
18738,1
18739,1
18740,1
18741,1
18742,1
18743,1
18744,0
18745,0
18746,1
18747,1
18748,1
18749,0
18750,1
18751,1
18752,1
18753,1
18754,1
18755,0
18756,1
18757,1
18758,0
18759,0
18760,1
18761,1
18762,0
18763,0
18764,1
18765,1
18766,1
18767,1
18768,0
18769,0
18770,1
18771,0
18772,1
18773,1
18774,1
18775,0
18776,1
18777,1
18778,1
18779,0
18780,1
18781,0
18782,1
18783,1
18784,0
18785,1
18786,1
18787,1
18788,1
18789,1
18790,0
18791,1
18792,1
18793,1
18794,0
18795,0
18796,1
18797,1
18798,0
18799,1
18800,0
18801,1
18802,1
18803,1
18804,0
18805,1
18806,0
18807,0
18808,0
18809,0
18810,1
18811,1
18812,1
18813,1
18814,0
18815,1
18816,1
18817,0
18818,1
18819,1
18820,1
18821,0
18822,1
18823,0
18824,1
18825,1
